"SID","entry","evaluation","replacement","entryInSNAFU","replacementInSNAFU","entryInTroyerEx","replacementInTroyerEx"
5509,"coyote","FOUND","coyote",1,1,1,1
5509,"quail","FOUND","quail",1,1,1,1
5509,"tiger","FOUND","tiger",1,1,1,1
5509,"lion","FOUND","lion",1,1,1,1
5509,"panther","FOUND","panther",1,1,1,1
5509,"leopard","FOUND","leopard",1,1,1,1
5509,"elephant","FOUND","elephant",1,1,1,1
5509,"hippo","FOUND","hippo",0,0,1,1
5509,"spider","FOUND","spider",1,1,1,1
5509,"lizard","FOUND","lizard",1,1,1,1
5509,"turtle","FOUND","turtle",1,1,1,1
5509,"fish","FOUND","fish",1,1,1,1
5509,"flamingo","FOUND","flamingo",1,1,1,1
5509,"alligator","FOUND","alligator",1,1,1,1
5509,"crocodile","FOUND","crocodile",1,1,1,1
5509,"goose","FOUND","goose",1,1,1,1
5510,"tiger","FOUND","tiger",1,1,1,1
5510,"lion","FOUND","lion",1,1,1,1
5510,"hamster","FOUND","hamster",1,1,1,1
5510,"gerbil","FOUND","gerbil",1,1,1,1
5510,"elephant","FOUND","elephant",1,1,1,1
5510,"kangaroo","FOUND","kangaroo",1,1,1,1
5510,"snake","FOUND","snake",1,1,1,1
5510,"koala","FOUND","koala",1,1,1,1
5510,"bird","FOUND","bird",1,1,1,1
5510,"ostrich","FOUND","ostrich",1,1,1,1
5510,"monkey","FOUND","monkey",1,1,1,1
5510,"gorilla","FOUND","gorilla",1,1,1,1
5510,"alligator","FOUND","alligator",1,1,1,1
5510,"bear","FOUND","bear",1,1,1,1
5510,"shark","FOUND","shark",1,1,1,1
5510,"flamingo","FOUND","flamingo",1,1,1,1
5511,"elephant","FOUND","elephant",1,1,1,1
5511,"hippo","FOUND","hippo",0,0,1,1
5511,"giraffe","FOUND","giraffe",1,1,1,1
5511,"zebra","FOUND","zebra",1,1,1,1
5511,"octopus","FOUND","octopus",1,1,1,1
5511,"horse","FOUND","horse",1,1,1,1
5511,"camel","FOUND","camel",1,1,1,1
5511,"cheetah","FOUND","cheetah",1,1,1,1
5511,"orangutan","FOUND","orangutan",1,1,1,1
5511,"whale","FOUND","whale",1,1,1,1
5511,"cow","FOUND","cow",1,1,1,1
5511,"donkey","FOUND","donkey",1,1,1,1
5511,"giraffe","FOUND","giraffe",1,1,1,1
5511,"lion","FOUND","lion",1,1,1,1
5511,"cat","FOUND","cat",1,1,1,1
5511,"dog","FOUND","dog",1,1,1,1
5511,"bird","FOUND","bird",1,1,1,1
5511,"fish","FOUND","fish",1,1,1,1
5512,"cat","FOUND","cat",1,1,1,1
5512,"dog","FOUND","dog",1,1,1,1
5512,"horse","FOUND","horse",1,1,1,1
5512,"mouse","FOUND","mouse",1,1,1,1
5512,"chicken","FOUND","chicken",1,1,1,1
5512,"bird","FOUND","bird",1,1,1,1
5512,"fish","FOUND","fish",1,1,1,1
5512,"rat","FOUND","rat",1,1,1,1
5512,"cow","FOUND","cow",1,1,1,1
5512,"goat","FOUND","goat",1,1,1,1
5512,"sifaka","REPLACE","sika",0,0,1,0
5512,"lemur","FOUND","lemur",1,1,1,1
5512,"monkey","FOUND","monkey",1,1,1,1
5513,"tiger","FOUND","tiger",1,1,1,1
5513,"lion","FOUND","lion",1,1,1,1
5513,"bear","FOUND","bear",1,1,1,1
5513,"polar bear","FOUND","polar bear",1,1,1,1
5513,"black bear","FOUND","black bear",1,1,1,1
5513,"brown bear","FOUND","brown bear",1,1,1,1
5513,"koala","FOUND","koala",1,1,1,1
5513,"marsupial","FOUND","marsupial",1,1,1,1
5513,"kangaroo","FOUND","kangaroo",1,1,1,1
5513,"possum","FOUND","possum",1,1,1,1
5513,"wombat","FOUND","wombat",1,1,1,1
5513,"spider","FOUND","spider",1,1,1,1
5513,"insect","FOUND","insect",1,1,1,1
5513,"butterfly","FOUND","butterfly",1,1,1,1
5513,"cardinal","FOUND","cardinal",1,1,1,1
5513,"robin","FOUND","robin",1,1,1,1
5513,"blue jay","FOUND","blue jay",1,1,1,1
5513,"canary","FOUND","canary",1,1,1,1
5513,"cat","FOUND","cat",1,1,1,1
5513,"dog","FOUND","dog",1,1,1,1
5513,"fish","FOUND","fish",1,1,1,1
5513,"lizard","FOUND","lizard",1,1,1,1
5513,"komodo dragon","FOUND","komodo dragon",1,1,1,1
5513,"capybara","FOUND","capybara",1,1,1,1
5513,"snake","FOUND","snake",1,1,1,1
5513,"python","FOUND","python",1,1,1,1
5514,"cat","FOUND","cat",1,1,1,1
5514,"dog","FOUND","dog",1,1,1,1
5514,"giraffe","FOUND","giraffe",1,1,1,1
5514,"pig","FOUND","pig",1,1,1,1
5514,"horse","FOUND","horse",1,1,1,1
5514,"cow","FOUND","cow",1,1,1,1
5514,"chicken","FOUND","chicken",1,1,1,1
5514,"whale","FOUND","whale",1,1,1,1
5514,"shark","FOUND","shark",1,1,1,1
5514,"jellyfish","FOUND","jellyfish",1,1,1,1
5514,"frog","FOUND","frog",1,1,1,1
5514,"alligator","FOUND","alligator",1,1,1,1
5514,"hedgehog","FOUND","hedgehog",1,1,1,1
5514,"sloth","FOUND","sloth",1,1,1,1
5514,"skunk","FOUND","skunk",1,1,1,1
5514,"deer","FOUND","deer",1,1,1,1
5514,"raccoon","FOUND","raccoon",1,1,1,1
5515,"orangutan","FOUND","orangutan",1,1,1,1
5515,"gorilla","FOUND","gorilla",1,1,1,1
5515,"giraffe","FOUND","giraffe",1,1,1,1
5515,"horse","FOUND","horse",1,1,1,1
5515,"lion","FOUND","lion",1,1,1,1
5515,"tiger","FOUND","tiger",1,1,1,1
5515,"brown bear","FOUND","brown bear",1,1,1,1
5515,"grizzly bear","FOUND","grizzly bear",1,1,1,1
5515,"dog","FOUND","dog",1,1,1,1
5515,"cat","FOUND","cat",1,1,1,1
5515,"elephant","FOUND","elephant",1,1,1,1
5515,"sea lion","FOUND","sea lion",0,0,1,1
5515,"human","FOUND","human",1,1,1,1
5515,"bird","FOUND","bird",1,1,1,1
5515,"polar bear","FOUND","polar bear",1,1,1,1
5515,"zebra","FOUND","zebra",1,1,1,1
5515,"antelope","FOUND","antelope",1,1,1,1
5515,"hyena","FOUND","hyena",1,1,1,1
5515,"raccoon","FOUND","raccoon",1,1,1,1
5515,"opossum","FOUND","opossum",1,1,1,1
