"Subject","Fluency_Item","norms_snafu_associative","v","subject","response","troyer_fluid_switch","troyer_static_switch","version","response_match","switch_match"
5510,"gorilla",0,"V1",5510,"gorilla",0,0,"V1",1,1
5510,"alligator",1,"V1",5510,"alligator",1,1,"V1",1,1
5510,"bear",1,"V1",5510,"bear",1,1,"V1",1,1
5510,"shark",1,"V1",5510,"shark",1,1,"V1",1,1
5510,"flamingo",1,"V1",5510,"flamingo",1,1,"V1",1,1
5511,"hippo",1,"V1",5511,"hippo",0,0,"V1",1,0
5511,"giraffe",1,"V1",5511,"giraffe",0,0,"V1",1,0
5511,"zebra",0,"V1",5511,"zebra",0,0,"V1",1,1
5511,"octopus",1,"V1",5511,"octopus",1,1,"V1",1,1
5511,"horse",1,"V1",5511,"horse",1,1,"V1",1,1
5511,"camel",0,"V1",5511,"camel",0,0,"V1",1,1
5511,"cheetah",0,"V1",5511,"cheetah",0,1,"V1",1,1
5511,"orangutan",1,"V1",5511,"orangutan",1,1,"V1",1,1
5511,"whale",1,"V1",5511,"whale",1,1,"V1",1,1
5511,"cow",1,"V1",5511,"cow",1,1,"V1",1,1
5511,"donkey",0,"V1",5511,"donkey",0,0,"V1",1,1
5511,"giraffe",1,"V1",5511,"giraffe",1,1,"V1",1,1
5511,"lion",0,"V1",5511,"lion",0,0,"V1",1,1
5511,"cat",1,"V1",5511,"cat",0,1,"V1",1,0
5511,"dog",0,"V1",5511,"dog",0,0,"V1",1,1
5511,"bird",1,"V1",5511,"bird",0,0,"V1",1,0
5511,"fish",1,"V1",5511,"fish",0,0,"V1",1,0
5512,"dog",0,"V1",5512,"dog",0,0,"V1",1,1
5512,"horse",1,"V1",5512,"horse",1,1,"V1",1,1
5512,"mouse",1,"V1",5512,"mouse",1,1,"V1",1,1
5512,"chicken",0,"V1",5512,"chicken",1,1,"V1",1,0
5512,"bird",0,"V1",5512,"bird",0,0,"V1",1,1
5512,"fish",1,"V1",5512,"fish",0,1,"V1",1,0
5512,"rat",1,"V1",5512,"rat",1,1,"V1",1,1
5512,"cow",1,"V1",5512,"cow",1,1,"V1",1,1
5512,"goat",0,"V1",5512,"goat",0,0,"V1",1,1
5512,"lemur",1,"V1",5512,"lemur",0,0,"V1",1,0
5512,"monkey",0,"V1",5512,"monkey",0,0,"V1",1,1
5513,"lion",0,"V1",5513,"lion",0,0,"V1",1,1
5513,"bear",1,"V1",5513,"bear",1,1,"V1",1,1
5513,"polarbear",1,"V1",5513,"polarbear",0,0,"V1",1,0
5513,"blackbear",1,"V1",5513,"blackbear",0,0,"V1",1,0
5513,"brownbear",0,"V1",5513,"brownbear",0,0,"V1",1,1
5513,"koala",1,"V1",5513,"koala",1,1,"V1",1,1
5513,"marsupial",0,"V1",5513,"marsupial",0,0,"V1",1,1
5513,"kangaroo",0,"V1",5513,"kangaroo",0,0,"V1",1,1
5513,"possum",0,"V1",5513,"possum",0,0,"V1",1,1
5513,"wombat",0,"V1",5513,"wombat",0,0,"V1",1,1
5513,"spider",1,"V1",5513,"spider",1,1,"V1",1,1
5513,"insect",1,"V1",5513,"insect",0,0,"V1",1,0
5513,"butterfly",0,"V1",5513,"butterfly",0,0,"V1",1,1
5513,"cardinal",1,"V1",5513,"cardinal",1,1,"V1",1,1
5513,"robin",0,"V1",5513,"robin",0,0,"V1",1,1
5513,"bluejay",0,"V1",5513,"bluejay",0,0,"V1",1,1
5513,"canary",0,"V1",5513,"canary",0,0,"V1",1,1
5513,"cat",0,"V1",5513,"cat",0,1,"V1",1,1
5513,"dog",0,"V1",5513,"dog",0,0,"V1",1,1
5513,"fish",1,"V1",5513,"fish",0,0,"V1",1,0
5513,"lizard",1,"V1",5513,"lizard",1,1,"V1",1,1
5513,"komododragon",0,"V1",5513,"komododragon",0,0,"V1",1,1
5513,"capybara",1,"V1",5513,"capybara",1,1,"V1",1,1
5513,"snake",1,"V1",5513,"snake",1,1,"V1",1,1
5513,"python",0,"V1",5513,"python",0,0,"V1",1,1
5514,"dog",0,"V1",5514,"dog",0,0,"V1",1,1
5514,"giraffe",1,"V1",5514,"giraffe",1,1,"V1",1,1
5514,"pig",1,"V1",5514,"pig",1,1,"V1",1,1
5514,"horse",0,"V1",5514,"horse",0,0,"V1",1,1
5514,"cow",0,"V1",5514,"cow",0,0,"V1",1,1
5514,"chicken",0,"V1",5514,"chicken",0,0,"V1",1,1
5514,"whale",1,"V1",5514,"whale",1,1,"V1",1,1
5514,"shark",0,"V1",5514,"shark",0,0,"V1",1,1
5514,"jellyfish",0,"V1",5514,"jellyfish",0,0,"V1",1,1
5514,"frog",0,"V1",5514,"frog",0,0,"V1",1,1
5514,"alligator",0,"V1",5514,"alligator",0,0,"V1",1,1
5514,"hedgehog",1,"V1",5514,"hedgehog",1,1,"V1",1,1
5514,"sloth",1,"V1",5514,"sloth",1,1,"V1",1,1
5514,"skunk",1,"V1",5514,"skunk",1,1,"V1",1,1
5514,"deer",0,"V1",5514,"deer",1,1,"V1",1,0
5514,"raccoon",0,"V1",5514,"raccoon",1,1,"V1",1,0
5515,"gorilla",0,"V1",5515,"gorilla",0,0,"V1",1,1
5515,"giraffe",0,"V1",5515,"giraffe",0,1,"V1",1,1
5515,"horse",1,"V1",5515,"horse",1,1,"V1",1,1
5515,"lion",1,"V1",5515,"lion",1,1,"V1",1,1
5515,"tiger",0,"V1",5515,"tiger",0,0,"V1",1,1
5515,"brownbear",1,"V1",5515,"brownbear",0,0,"V1",1,0
5515,"grizzlybear",0,"V1",5515,"grizzlybear",0,1,"V1",1,1
5515,"dog",1,"V1",5515,"dog",1,1,"V1",1,1
5515,"cat",0,"V1",5515,"cat",0,0,"V1",1,1
5515,"elephant",1,"V1",5515,"elephant",1,1,"V1",1,1
5515,"sealion",1,"V1",5515,"sealion",1,1,"V1",1,1
5515,"human",1,"V1",5515,"human",1,1,"V1",1,1
5515,"bird",1,"V1",5515,"bird",1,1,"V1",1,1
5515,"polarbear",1,"V1",5515,"polarbear",1,1,"V1",1,1
5515,"zebra",1,"V1",5515,"zebra",1,1,"V1",1,1
5515,"antelope",0,"V1",5515,"antelope",0,0,"V1",1,1
5515,"hyena",0,"V1",5515,"hyena",0,0,"V1",1,1
5515,"raccoon",1,"V1",5515,"raccoon",1,1,"V1",1,1
5515,"opossum",0,"V1",5515,"opossum",0,0,"V1",1,1
805,"pig",1,"V2",805,"pig",1,1,"V2",1,1
805,"sheep",0,"V2",805,"sheep",0,0,"V2",1,1
805,"lamb",0,"V2",805,"lamb",0,0,"V2",1,1
805,"ram",0,"V2",805,"ram",0,0,"V2",1,1
805,"panda",1,"V2",805,"panda",1,1,"V2",1,1
805,"bear",1,"V2",805,"bear",0,0,"V2",1,0
805,"fish",1,"V2",805,"fish",1,1,"V2",1,1
805,"eagle",1,"V2",805,"eagle",1,1,"V2",1,1
805,"canary",0,"V2",805,"canary",0,0,"V2",1,1
805,"crow",0,"V2",805,"crow",0,0,"V2",1,1
805,"bluejay",0,"V2",805,"bluejay",0,0,"V2",1,1
805,"chicken",0,"V2",805,"chicken",0,0,"V2",1,1
805,"rabbit",1,"V2",805,"rabbit",1,1,"V2",1,1
805,"muskrat",1,"V2",805,"muskrat",0,0,"V2",1,0
805,"raccoon",1,"V2",805,"raccoon",1,1,"V2",1,1
805,"skunk",0,"V2",805,"skunk",0,0,"V2",1,1
805,"kangaroo",1,"V2",805,"kangaroo",1,1,"V2",1,1
805,"spider",1,"V2",805,"spider",1,1,"V2",1,1
805,"frog",1,"V2",805,"frog",1,1,"V2",1,1
805,"toad",0,"V2",805,"toad",0,0,"V2",1,1
805,"salamander",0,"V2",805,"salamander",0,0,"V2",1,1
805,"zebra",1,"V2",805,"zebra",1,1,"V2",1,1
805,"lion",0,"V2",805,"lion",0,0,"V2",1,1
805,"wolf",1,"V2",805,"wolf",1,1,"V2",1,1
805,"hyena",0,"V2",805,"hyena",1,1,"V2",1,0
805,"giraffe",0,"V2",805,"giraffe",0,0,"V2",1,1
805,"rhino",0,"V2",805,"rhino",0,0,"V2",1,1
809,"cat",0,"V2",809,"cat",0,0,"V2",1,1
809,"gerbil",0,"V2",809,"gerbil",0,0,"V2",1,1
809,"sugarglider",1,"V2",809,"sugarglider",1,1,"V2",1,1
809,"hamster",1,"V2",809,"hamster",1,1,"V2",1,1
809,"gecko",1,"V2",809,"gecko",1,1,"V2",1,1
809,"lizard",0,"V2",809,"lizard",0,0,"V2",1,1
809,"snake",0,"V2",809,"snake",0,0,"V2",1,1
809,"fish",1,"V2",809,"fish",0,1,"V2",1,0
809,"clownfish",0,"V2",809,"clownfish",0,0,"V2",1,1
809,"shark",0,"V2",809,"shark",0,0,"V2",1,1
809,"dolphin",0,"V2",809,"dolphin",0,0,"V2",1,1
809,"whale",0,"V2",809,"whale",0,0,"V2",1,1
809,"monkey",1,"V2",809,"monkey",1,1,"V2",1,1
809,"tiger",0,"V2",809,"tiger",1,1,"V2",1,0
809,"orangutan",1,"V2",809,"orangutan",0,0,"V2",1,0
809,"bison",1,"V2",809,"bison",0,0,"V2",1,0
809,"cow",0,"V2",809,"cow",0,1,"V2",1,1
809,"bull",0,"V2",809,"bull",0,0,"V2",1,1
809,"pig",1,"V2",809,"pig",0,0,"V2",1,0
809,"chicken",0,"V2",809,"chicken",0,0,"V2",1,1
809,"camel",1,"V2",809,"camel",1,1,"V2",1,1
809,"swordfish",1,"V2",809,"swordfish",1,1,"V2",1,1
810,"cat",0,"V2",810,"cat",0,0,"V2",1,1
816,"dog",0,"V2",816,"dog",0,0,"V2",1,1
816,"cow",1,"V2",816,"cow",1,1,"V2",1,1
816,"tiger",1,"V2",816,"tiger",1,1,"V2",1,1
816,"lion",0,"V2",816,"lion",0,0,"V2",1,1
816,"horse",1,"V2",816,"horse",1,1,"V2",1,1
816,"goat",0,"V2",816,"goat",0,0,"V2",1,1
816,"sheep",0,"V2",816,"sheep",0,0,"V2",1,1
816,"bird",1,"V2",816,"bird",1,1,"V2",1,1
816,"penguin",0,"V2",816,"penguin",0,0,"V2",1,1
816,"toucan",0,"V2",816,"toucan",0,0,"V2",1,1
816,"squirrel",1,"V2",816,"squirrel",1,1,"V2",1,1
816,"mouse",0,"V2",816,"mouse",0,0,"V2",1,1
816,"rat",0,"V2",816,"rat",0,0,"V2",1,1
816,"hamster",0,"V2",816,"hamster",0,0,"V2",1,1
816,"rabbit",0,"V2",816,"rabbit",0,0,"V2",1,1
816,"guineapig",0,"V2",816,"guineapig",0,0,"V2",1,1
816,"lizard",1,"V2",816,"lizard",1,1,"V2",1,1
816,"gecko",0,"V2",816,"gecko",0,0,"V2",1,1
816,"slug",1,"V2",816,"slug",1,1,"V2",1,1
816,"cricket",1,"V2",816,"cricket",0,0,"V2",1,0
817,"wombat",0,"V2",817,"wombat",0,0,"V2",1,1
817,"aardvark",1,"V2",817,"aardvark",1,1,"V2",1,1
817,"ant",1,"V2",817,"ant",1,1,"V2",1,1
817,"anteater",1,"V2",817,"anteater",1,1,"V2",1,1
817,"lamprey",1,"V2",817,"lamprey",1,1,"V2",1,1
817,"kangaroo",1,"V2",817,"kangaroo",1,1,"V2",1,1
817,"dog",1,"V2",817,"dog",1,1,"V2",1,1
817,"cat",0,"V2",817,"cat",0,0,"V2",1,1
817,"opossum",1,"V2",817,"opossum",1,1,"V2",1,1
817,"sandtigershark",1,"V2",817,"sandtigershark",1,1,"V2",1,1
817,"eel",0,"V2",817,"eel",0,0,"V2",1,1
817,"lion",1,"V2",817,"lion",1,1,"V2",1,1
817,"horseshoecrab",1,"V2",817,"horseshoecrab",1,1,"V2",1,1
817,"bullshark",0,"V2",817,"bullshark",0,0,"V2",1,1
817,"wolf",1,"V2",817,"wolf",1,1,"V2",1,1
817,"ferret",1,"V2",817,"ferret",1,1,"V2",1,1
817,"gerbil",1,"V2",817,"gerbil",0,0,"V2",1,0
817,"parrot",0,"V2",817,"parrot",0,0,"V2",1,1
817,"parakeet",0,"V2",817,"parakeet",0,0,"V2",1,1
817,"finch",0,"V2",817,"finch",0,1,"V2",1,1
817,"eel",1,"V2",817,"eel",1,1,"V2",1,1
817,"tigershark",0,"V2",817,"tigershark",0,0,"V2",1,1
817,"blacktipshark",0,"V2",817,"blacktipshark",0,0,"V2",1,1
817,"greatwhiteshark",0,"V2",817,"greatwhiteshark",0,0,"V2",1,1
817,"goldfinch",1,"V2",817,"goldfinch",1,1,"V2",1,1
818,"raven",1,"V2",818,"raven",1,1,"V2",1,1
818,"snake",1,"V2",818,"snake",1,1,"V2",1,1
818,"woodpecker",1,"V2",818,"woodpecker",1,1,"V2",1,1
818,"snowgoose",1,"V2",818,"snowgoose",0,0,"V2",1,0
818,"falcon",1,"V2",818,"falcon",0,0,"V2",1,0
818,"wolf",1,"V2",818,"wolf",1,1,"V2",1,1
818,"bear",0,"V2",818,"bear",1,1,"V2",1,0
818,"spider",1,"V2",818,"spider",1,1,"V2",1,1
818,"prayingmantis",1,"V2",818,"prayingmantis",0,0,"V2",1,0
818,"seagull",1,"V2",818,"seagull",1,1,"V2",1,1
818,"crow",0,"V2",818,"crow",0,0,"V2",1,1
818,"hawk",0,"V2",818,"hawk",0,0,"V2",1,1
818,"deer",1,"V2",818,"deer",1,1,"V2",1,1
818,"salmon",1,"V2",818,"salmon",1,1,"V2",1,1
818,"owl",1,"V2",818,"owl",1,1,"V2",1,1
818,"fish",1,"V2",818,"fish",1,1,"V2",1,1
821,"antelope",0,"V2",821,"antelope",0,0,"V2",1,1
821,"anteater",1,"V2",821,"anteater",1,1,"V2",1,1
821,"bat",0,"V2",821,"bat",0,0,"V2",1,1
821,"cat",1,"V2",821,"cat",1,1,"V2",1,1
821,"cougar",1,"V2",821,"cougar",0,0,"V2",1,0
821,"dog",1,"V2",821,"dog",1,1,"V2",1,1
821,"deer",1,"V2",821,"deer",1,1,"V2",1,1
821,"elephant",1,"V2",821,"elephant",1,1,"V2",1,1
821,"eel",1,"V2",821,"eel",1,1,"V2",1,1
821,"goat",1,"V2",821,"goat",1,1,"V2",1,1
821,"hen",0,"V2",821,"hen",0,0,"V2",1,1
821,"jaguar",1,"V2",821,"jaguar",1,1,"V2",1,1
821,"lion",0,"V2",821,"lion",0,0,"V2",1,1
821,"giraffe",0,"V2",821,"giraffe",0,1,"V2",1,1
821,"puma",1,"V2",821,"puma",1,1,"V2",1,1
821,"python",1,"V2",821,"python",1,1,"V2",1,1
821,"boaconstrictor",0,"V2",821,"boaconstrictor",0,0,"V2",1,1
821,"viper",0,"V2",821,"viper",0,0,"V2",1,1
821,"diamondback",0,"V2",821,"diamondback",0,0,"V2",1,1
821,"lizard",0,"V2",821,"lizard",0,0,"V2",1,1
821,"siamesecat",1,"V2",821,"siamesecat",1,1,"V2",1,1
821,"calicocat",1,"V2",821,"calicocat",0,0,"V2",1,0
823,"cow",0,"V2",823,"cow",0,0,"V2",1,1
823,"sheep",0,"V2",823,"sheep",0,0,"V2",1,1
823,"goat",0,"V2",823,"goat",0,0,"V2",1,1
823,"cat",1,"V2",823,"cat",1,1,"V2",1,1
823,"dog",0,"V2",823,"dog",0,0,"V2",1,1
823,"mouse",1,"V2",823,"mouse",1,1,"V2",1,1
823,"bird",0,"V2",823,"bird",1,1,"V2",1,0
823,"shark",1,"V2",823,"shark",1,1,"V2",1,1
823,"whale",0,"V2",823,"whale",0,0,"V2",1,1
823,"clownfish",0,"V2",823,"clownfish",0,0,"V2",1,1
823,"angelfish",0,"V2",823,"angelfish",0,0,"V2",1,1
823,"turtle",1,"V2",823,"turtle",0,0,"V2",1,0
823,"starfish",0,"V2",823,"starfish",0,0,"V2",1,1
823,"eel",0,"V2",823,"eel",0,0,"V2",1,1
823,"octopus",0,"V2",823,"octopus",0,0,"V2",1,1
823,"crab",0,"V2",823,"crab",0,0,"V2",1,1
825,"fish",0,"V2",825,"fish",0,0,"V2",1,1
825,"bird",1,"V2",825,"bird",0,1,"V2",1,0
825,"zebra",1,"V2",825,"zebra",1,1,"V2",1,1
825,"giraffe",0,"V2",825,"giraffe",0,0,"V2",1,1
825,"lion",0,"V2",825,"lion",0,0,"V2",1,1
825,"anteater",1,"V2",825,"anteater",1,1,"V2",1,1
825,"pig",1,"V2",825,"pig",1,1,"V2",1,1
825,"goat",0,"V2",825,"goat",0,0,"V2",1,1
825,"horse",0,"V2",825,"horse",0,0,"V2",1,1
825,"sloth",1,"V2",825,"sloth",1,1,"V2",1,1
825,"fly",1,"V2",825,"fly",1,1,"V2",1,1
825,"cricket",0,"V2",825,"cricket",0,0,"V2",1,1
825,"snake",1,"V2",825,"snake",1,1,"V2",1,1
826,"dolphin",0,"V2",826,"dolphin",0,0,"V2",1,1
826,"whale",0,"V2",826,"whale",0,0,"V2",1,1
826,"shark",0,"V2",826,"shark",0,0,"V2",1,1
826,"stingray",0,"V2",826,"stingray",0,0,"V2",1,1
826,"lion",1,"V2",826,"lion",1,1,"V2",1,1
826,"jaguar",0,"V2",826,"jaguar",0,0,"V2",1,1
826,"giraffe",1,"V2",826,"giraffe",1,1,"V2",1,1
826,"hippo",1,"V2",826,"hippo",0,0,"V2",1,0
826,"flamingo",1,"V2",826,"flamingo",1,1,"V2",1,1
826,"dog",1,"V2",826,"dog",1,1,"V2",1,1
826,"cat",0,"V2",826,"cat",0,0,"V2",1,1
826,"hamster",0,"V2",826,"hamster",0,0,"V2",1,1
826,"snake",1,"V2",826,"snake",0,0,"V2",1,0
826,"bird",1,"V2",826,"bird",0,0,"V2",1,0
826,"jellyfish",1,"V2",826,"jellyfish",1,1,"V2",1,1
827,"terrier",0,"V2",827,"terrier",0,0,"V2",1,1
827,"armadillo",1,"V2",827,"armadillo",1,1,"V2",1,1
827,"porcupine",1,"V2",827,"porcupine",1,1,"V2",1,1
827,"cuttlefish",1,"V2",827,"cuttlefish",1,1,"V2",1,1
827,"octopus",1,"V2",827,"octopus",0,0,"V2",1,0
827,"pufferfish",1,"V2",827,"pufferfish",0,0,"V2",1,0
827,"gorilla",1,"V2",827,"gorilla",1,1,"V2",1,1
827,"chimpanzee",0,"V2",827,"chimpanzee",0,0,"V2",1,1
827,"giraffe",0,"V2",827,"giraffe",0,0,"V2",1,1
827,"deer",1,"V2",827,"deer",1,1,"V2",1,1
827,"elk",0,"V2",827,"elk",0,0,"V2",1,1
827,"moose",0,"V2",827,"moose",0,0,"V2",1,1
827,"stagbeetle",1,"V2",827,"stagbeetle",1,1,"V2",1,1
827,"binturong",1,"V2",827,"binturong",1,1,"V2",1,1
827,"cheetah",1,"V2",827,"cheetah",1,1,"V2",1,1
827,"puma",0,"V2",827,"puma",0,0,"V2",1,1
827,"lion",0,"V2",827,"lion",0,0,"V2",1,1
827,"tiger",0,"V2",827,"tiger",0,0,"V2",1,1
827,"bear",1,"V2",827,"bear",1,1,"V2",1,1
827,"coyote",1,"V2",827,"coyote",1,1,"V2",1,1
827,"poodle",0,"V2",827,"poodle",0,0,"V2",1,1
827,"chihuahua",0,"V2",827,"chihuahua",0,0,"V2",1,1
827,"cat",1,"V2",827,"cat",0,1,"V2",1,0
827,"devonrex",1,"V2",827,"devonrex",0,0,"V2",1,0
827,"tabby",1,"V2",827,"tabby",0,0,"V2",1,0
827,"bird",0,"V2",827,"bird",0,0,"V2",1,1
827,"crow",0,"V2",827,"crow",0,1,"V2",1,1
827,"raven",0,"V2",827,"raven",0,0,"V2",1,1
827,"eagle",0,"V2",827,"eagle",0,0,"V2",1,1
827,"hawk",0,"V2",827,"hawk",0,0,"V2",1,1
827,"grackle",0,"V2",827,"grackle",0,0,"V2",1,1
827,"woodpecker",0,"V2",827,"woodpecker",0,0,"V2",1,1
827,"fly",1,"V2",827,"fly",1,1,"V2",1,1
827,"dragonfly",0,"V2",827,"dragonfly",0,0,"V2",1,1
829,"cow",0,"V2",829,"cow",0,0,"V2",1,1
829,"vole",1,"V2",829,"vole",1,1,"V2",1,1
829,"snake",1,"V2",829,"snake",1,1,"V2",1,1
829,"giraffe",1,"V2",829,"giraffe",1,1,"V2",1,1
829,"lion",0,"V2",829,"lion",0,0,"V2",1,1
829,"zebra",0,"V2",829,"zebra",0,0,"V2",1,1
829,"tiger",0,"V2",829,"tiger",1,1,"V2",1,0
829,"lemur",0,"V2",829,"lemur",1,1,"V2",1,0
829,"sloth",1,"V2",829,"sloth",1,1,"V2",1,1
829,"jaguar",1,"V2",829,"jaguar",0,0,"V2",1,0
829,"bluejay",1,"V2",829,"bluejay",0,0,"V2",1,0
829,"cardinal",0,"V2",829,"cardinal",0,0,"V2",1,1
829,"hawk",0,"V2",829,"hawk",0,1,"V2",1,1
829,"dog",1,"V2",829,"dog",1,1,"V2",1,1
829,"cat",0,"V2",829,"cat",0,0,"V2",1,1
829,"lizard",1,"V2",829,"lizard",1,1,"V2",1,1
829,"monkey",1,"V2",829,"monkey",1,1,"V2",1,1
829,"okapi",0,"V2",829,"okapi",1,1,"V2",1,0
829,"boar",1,"V2",829,"boar",1,1,"V2",1,1
833,"cat",0,"V2",833,"cat",0,0,"V2",1,1
833,"guineapig",0,"V2",833,"guineapig",0,0,"V2",1,1
833,"shark",1,"V2",833,"shark",1,1,"V2",1,1
833,"eagle",1,"V2",833,"eagle",1,1,"V2",1,1
833,"bluebird",0,"V2",833,"bluebird",0,0,"V2",1,1
833,"penguin",0,"V2",833,"penguin",0,0,"V2",1,1
833,"giraffe",1,"V2",833,"giraffe",1,1,"V2",1,1
833,"elephant",0,"V2",833,"elephant",0,0,"V2",1,1
833,"sphynxcat",0,"V2",833,"sphynxcat",1,1,"V2",1,0
833,"wolf",1,"V2",833,"wolf",1,1,"V2",1,1
833,"tiger",1,"V2",833,"tiger",1,1,"V2",1,1
833,"lion",0,"V2",833,"lion",0,0,"V2",1,1
833,"deer",1,"V2",833,"deer",1,1,"V2",1,1
833,"gazelle",0,"V2",833,"gazelle",0,0,"V2",1,1
833,"ferret",1,"V2",833,"ferret",1,1,"V2",1,1
833,"cow",0,"V2",833,"cow",0,0,"V2",1,1
833,"pig",0,"V2",833,"pig",0,0,"V2",1,1
833,"horse",0,"V2",833,"horse",0,0,"V2",1,1
833,"monkey",1,"V2",833,"monkey",1,1,"V2",1,1
835,"cat",0,"V2",835,"cat",0,0,"V2",1,1
835,"canary",0,"V2",835,"canary",0,0,"V2",1,1
835,"parrot",0,"V2",835,"parrot",0,0,"V2",1,1
835,"hamster",0,"V2",835,"hamster",0,0,"V2",1,1
835,"snake",1,"V2",835,"snake",0,0,"V2",1,0
835,"peacock",1,"V2",835,"peacock",1,1,"V2",1,1
835,"cow",1,"V2",835,"cow",1,1,"V2",1,1
835,"pig",0,"V2",835,"pig",0,0,"V2",1,1
835,"dog",1,"V2",835,"dog",1,1,"V2",1,1
835,"lizard",1,"V2",835,"lizard",1,1,"V2",1,1
835,"snake",0,"V2",835,"snake",0,0,"V2",1,1
835,"iguana",0,"V2",835,"iguana",0,0,"V2",1,1
835,"horse",1,"V2",835,"horse",1,1,"V2",1,1
836,"cat",0,"V2",836,"cat",0,0,"V2",1,1
836,"goat",1,"V2",836,"goat",1,1,"V2",1,1
836,"zebra",1,"V2",836,"zebra",1,1,"V2",1,1
836,"gazelle",0,"V2",836,"gazelle",0,0,"V2",1,1
836,"giraffe",0,"V2",836,"giraffe",0,0,"V2",1,1
836,"elephant",0,"V2",836,"elephant",0,0,"V2",1,1
836,"tiger",0,"V2",836,"tiger",0,1,"V2",1,1
836,"zebra",0,"V2",836,"zebra",1,1,"V2",1,0
836,"cheetah",0,"V2",836,"cheetah",0,0,"V2",1,1
836,"rat",1,"V2",836,"rat",1,1,"V2",1,1
836,"mouse",0,"V2",836,"mouse",0,0,"V2",1,1
836,"cheetah",1,"V2",836,"cheetah",1,1,"V2",1,1
836,"leopard",0,"V2",836,"leopard",0,0,"V2",1,1
836,"jaguar",0,"V2",836,"jaguar",0,0,"V2",1,1
836,"moose",1,"V2",836,"moose",0,1,"V2",1,0
836,"deer",0,"V2",836,"deer",0,0,"V2",1,1
836,"ape",1,"V2",836,"ape",1,1,"V2",1,1
836,"monkey",0,"V2",836,"monkey",0,0,"V2",1,1
836,"turkey",1,"V2",836,"turkey",1,1,"V2",1,1
836,"peacock",0,"V2",836,"peacock",0,0,"V2",1,1
844,"zebra",1,"V2",844,"zebra",1,1,"V2",1,1
844,"bull",1,"V2",844,"bull",1,1,"V2",1,1
844,"sheep",1,"V2",844,"sheep",0,0,"V2",1,0
844,"dog",1,"V2",844,"dog",1,1,"V2",1,1
844,"cat",0,"V2",844,"cat",0,0,"V2",1,1
844,"lizard",1,"V2",844,"lizard",1,1,"V2",1,1
844,"giraffe",1,"V2",844,"giraffe",1,1,"V2",1,1
844,"rhino",0,"V2",844,"rhino",0,0,"V2",1,1
844,"elephant",0,"V2",844,"elephant",0,0,"V2",1,1
844,"horse",1,"V2",844,"horse",1,1,"V2",1,1
844,"pig",0,"V2",844,"pig",0,0,"V2",1,1
844,"monkey",1,"V2",844,"monkey",1,1,"V2",1,1
844,"turtle",1,"V2",844,"turtle",1,1,"V2",1,1
844,"shark",0,"V2",844,"shark",0,0,"V2",1,1
844,"fish",0,"V2",844,"fish",0,0,"V2",1,1
844,"whale",0,"V2",844,"whale",0,0,"V2",1,1
844,"pony",1,"V2",844,"pony",1,1,"V2",1,1
844,"anteater",1,"V2",844,"anteater",1,1,"V2",1,1
844,"tiger",1,"V2",844,"tiger",1,1,"V2",1,1
844,"jaguar",0,"V2",844,"jaguar",0,0,"V2",1,1
844,"wolverine",1,"V2",844,"wolverine",1,1,"V2",1,1
856,"dog",0,"V2",856,"dog",0,0,"V2",1,1
856,"lion",1,"V2",856,"lion",1,1,"V2",1,1
856,"cheetah",0,"V2",856,"cheetah",0,0,"V2",1,1
856,"elephant",0,"V2",856,"elephant",0,0,"V2",1,1
856,"giraffe",0,"V2",856,"giraffe",0,0,"V2",1,1
856,"raccoon",1,"V2",856,"raccoon",1,1,"V2",1,1
856,"wolf",0,"V2",856,"wolf",1,1,"V2",1,0
856,"newt",1,"V2",856,"newt",1,1,"V2",1,1
856,"bear",1,"V2",856,"bear",1,1,"V2",1,1
856,"deer",0,"V2",856,"deer",1,1,"V2",1,0
856,"bear",0,"V2",856,"bear",1,1,"V2",1,0
856,"molerat",1,"V2",856,"molerat",1,1,"V2",1,1
856,"mouse",0,"V2",856,"mouse",0,0,"V2",1,1
856,"eagle",0,"V2",856,"eagle",1,1,"V2",1,0
856,"vulture",0,"V2",856,"vulture",0,0,"V2",1,1
856,"bluebird",0,"V2",856,"bluebird",0,0,"V2",1,1
856,"fish",1,"V2",856,"fish",1,1,"V2",1,1
856,"shark",0,"V2",856,"shark",0,0,"V2",1,1
856,"bug",1,"V2",856,"bug",1,1,"V2",1,1
856,"boaconstrictor",1,"V2",856,"boaconstrictor",1,1,"V2",1,1
856,"lizard",0,"V2",856,"lizard",0,0,"V2",1,1
856,"iguana",0,"V2",856,"iguana",0,0,"V2",1,1
856,"komododragon",0,"V2",856,"komododragon",0,0,"V2",1,1
856,"zebra",1,"V2",856,"zebra",1,1,"V2",1,1
857,"parrot",1,"V2",857,"parrot",1,1,"V2",1,1
857,"seagull",0,"V2",857,"seagull",0,0,"V2",1,1
857,"human",1,"V2",857,"human",1,1,"V2",1,1
857,"dog",1,"V2",857,"dog",1,1,"V2",1,1
857,"cat",0,"V2",857,"cat",0,0,"V2",1,1
857,"lion",1,"V2",857,"lion",0,1,"V2",1,0
857,"sabertoothedtiger",0,"V2",857,"sabertoothedtiger",0,0,"V2",1,1
857,"owl",1,"V2",857,"owl",1,1,"V2",1,1
857,"bird",0,"V2",857,"bird",0,0,"V2",1,1
857,"clownfish",1,"V2",857,"clownfish",1,1,"V2",1,1
857,"elephant",1,"V2",857,"elephant",1,1,"V2",1,1
857,"snake",1,"V2",857,"snake",1,1,"V2",1,1
