Subject,Fluency_Item,Semantic_Similarity,Frequency_Value,Phonological_Similarity
5513,capybara,0.3306432248427422,2.15,0.25
5513,snake,0.21486331997500063,4.23,0.0001
5513,python,0.37234591692140195,3.78,0.0001
5514,cat,0.0001,4.78,0.0001
5514,dog,0.6237586776418724,5.1,0.0001
5514,giraffe,0.3077848113507482,3.32,0.0001
5514,pig,0.27579073496087325,4.14,0.0001
5514,horse,0.46682890189503734,4.76,0.0001
5514,cow,0.5537185512529321,4.14,0.0001
5514,chicken,0.4835791880000102,4.63,0.2
5514,whale,0.26821719446207504,3.98,0.0001
5514,shark,0.4783327474667829,4.1,0.0001
5514,jellyfish,0.40984268700709303,3.25,0.0001
5514,frog,0.3062381921556032,3.89,0.0001
5514,alligator,0.4630395424681051,3.32,0.1429
5514,hedgehog,0.3501928511752135,3.25,0.0001
5514,sloth,0.3819984588297892,3.1,0.0001
5514,skunk,0.3233828508110921,3.1,0.2
5514,deer,0.37362808922042046,4.12,0.0001
5514,raccoon,0.3550541919020076,3.27,0.0001
5515,orangutan,0.0001,2.8,0.0001
5515,gorilla,0.6503273088417192,3.62,0.125
5515,giraffe,0.387173713001127,3.32,0.2
5515,horse,0.39408455747618765,4.76,0.0001
5515,lion,0.4336705372740395,4.25,0.0001
5515,tiger,0.5287590434181855,4.3,0.25
5515,brown bear,0.35076568700006494,4.53,0.0001
5515,grizzly bear,0.6577189284540029,3.26,0.4444
5515,dog,0.33636332952229653,5.1,0.0001
5515,cat,0.6237586776418724,4.78,0.0001
5515,elephant,0.3962345477092635,4.08,0.1429
5515,sea lion,0.4538376500155312,4.19,0.2857
5515,human,0.22814062453291883,5.35,0.3333
5515,bird,0.3797191787795122,4.63,0.0001
5515,polar bear,0.31342836789765127,3.89,0.1429
5515,zebra,0.3351898307115926,3.4,0.1429
5515,antelope,0.4990129152501417,3.08,0.0001
5515,hyena,0.5544130307463666,2.8,0.0001
5515,raccoon,0.47638151499395165,3.27,0.0001
5515,opossum,0.6335855730043713,2.47,0.0001
